DATA,Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Tempo permanenza (min),Durata calma (min),Vento classe
2020-04-23,2.3,9.5,ENE,700,30,MZYZZZ
2020-04-24,2.1,7.0,ENE,410,10,MZYZZZ
2020-04-25,1.7,7.3,ENE,520,10,MZZZZZ
2020-04-26,1.4,4.9,ENE,350,40,MZZZZZ
2020-04-27,1.1,5.5,WSW,260,160,MZYYYZ
2020-04-28,1.1,7.0,E,170,200,MZYYYZ
2020-04-29,3.9,12.7,WSW,440,0,MZZZZZ
2020-04-30,2.3,9.6,SW,400,20,MZZZZZ
2020-05-01,3.8,11.3,SW,700,0,MZZZZZ
2020-05-02,3.8,12.9,SW,710,0,MZZZZZ
2020-05-03,3.8,11.8,WSW,630,0,MZZZZZ
2020-05-04,1.4,5.8,WSW,330,30,MZZZZZ
2020-05-05,2.6,12.1,WSW,360,0,MZZZZZ
2020-05-06,2.3,10.7,W,310,20,MZZZZZ
2020-05-07,1.4,4.1,ENE,530,40,MZZZZZ
2020-05-08,1.2,5.5,WSW,390,180,MZZYYZ
2020-05-09,1.3,9.9,WSW,270,160,MZZYYZ
2020-05-10,1.3,11.9,E,200,140,MZZYYZ
2020-05-11,1.1,6.8,E,250,110,MZZYYZ
2020-05-12,1.5,6.0,WSW,290,30,MZZZZZ
2020-05-13,1.5,10.0,E,420,70,MZZZZZ
2020-05-14,2.1,8.8,E,620,10,MZZZZZ
2020-05-15,1.2,6.2,WSW,240,160,MZZYYZ
2020-05-16,0.9,7.2,E,230,200,MZZYYZ
2020-05-17,1.0,5.8,WSW,210,210,MZZYYZ
2020-05-18,1.3,7.5,E,260,50,MZZZZZ
2020-05-19,1.5,10.0,ENE,470,30,MZZZZZ
2020-05-20,2.1,6.5,ENE,730,20,MZZZZZ
2020-05-21,1.7,4.4,ENE,380,20,MZZZZZ
2020-05-22,1.8,5.7,WSW,320,20,MZZZZZ
2020-05-23,3.6,17.3,SW,530,0,MZZZZZ
2020-05-24,1.6,9.4,WSW,330,40,MZZZZZ
2020-05-25,1.6,4.9,WSW,390,40,MZZZZZ
2020-05-26,1.3,4.5,WSW,480,120,MZZYYZ
2020-05-27,1.4,6.1,WSW,460,110,MZZYYZ
2020-05-28,1.7,4.7,ENE,370,60,MZZZZZ
2020-05-29,1.3,5.9,E,330,70,MZZZZZ
2020-05-30,1.4,6.6,E,280,170,MZZYYZ
2020-05-31,1.5,4.8,WSW,290,110,MZYYYZ
2020-06-01,1.6,6.5,ENE,350,50,MZYZZZ
2020-06-02,1.9,8.5,ENE,410,40,MZZZZZ
2020-06-03,1.5,8.5,NE,220,30,MZZZZZ
2020-06-04,1.8,11.7,SW,310,40,MZZZZZ
2020-06-05,4.7,14.4,SW,1060,0,MZZZZZ
2020-06-06,1.6,11.7,SSW,200,40,MZZZZZ
2020-06-07,2.0,7.9,SW,370,10,MZZZZZ
2020-06-08,1.4,8.1,ENE,320,50,MZYZZZ
2020-06-09,1.3,5.3,ENE,360,90,MZYYYZ
2020-06-10,1.7,6.0,ENE,350,30,MZZZZZ
2020-06-11,1.3,8.9,SW,250,110,MZZYYZ
2020-06-12,2.8,9.6,E,670,0,MZZZZZ
2020-06-13,1.3,7.5,E,170,100,MZZYYZ
2020-06-14,1.7,9.5,SSE,230,10,MZZZZZ
2020-06-15,1.8,7.1,W,260,0,MZZZZZ
2020-06-16,1.3,8.8,ENE,320,110,MZZYYZ
2020-06-17,1.9,7.2,WSW,270,0,MZZZZZ
2020-06-18,1.7,6.5,SE,180,10,MZZZZZ
2020-06-19,2.3,7.6,WSW,290,0,MZZZZZ
2020-06-20,2.0,6.4,WSW,280,10,MZZZZZ
2020-06-21,2.5,9.4,WSW,440,0,MZZZZZ
2020-06-22,1.6,6.8,WSW,280,10,MZZZZZ
2020-06-23,1.9,4.6,ENE,490,0,MZZZZZ
2020-06-24,1.6,5.2,WSW,380,100,MZZYYZ
2020-06-25,1.1,4.7,WSW,420,130,MZZYYZ
2020-06-26,1.0,6.4,WSW,220,190,MZZYYZ
2020-06-27,1.7,7.1,ENE,300,50,MZZZZZ
2020-06-28,1.7,5.9,E,250,40,MZZZZZ
2020-06-29,2.5,12.1,SW,350,0,MZZZZZ
2020-06-30,1.6,5.2,WSW,390,30,MZZZZZ
2020-07-01,1.9,6.8,E,330,0,MZYZZZ
2020-07-02,2.6,10.1,SW,380,0,MZYZZZ
2020-07-03,1.7,9.1,E,280,30,MZZZZZ
2020-07-04,1.7,5.1,ENE,310,10,MZZZZZ
2020-07-05,1.9,4.7,ENE,420,20,MZZZZZ
2020-07-06,2.9,13.0,SW,380,0,MZZZZZ
2020-07-07,1.9,6.2,ENE,400,70,MZZZZZ
2020-07-08,1.5,4.1,WSW,380,40,MZZZZZ
2020-07-09,1.9,4.8,E,480,40,MZZZZZ
2020-07-10,1.9,7.4,E,370,10,MZZZZZ
2020-07-11,2.5,8.9,ESE,300,0,MZZZZZ
2020-07-12,1.1,6.0,SW,310,40,MZZZZZ
2020-07-13,1.0,4.3,WSW,350,200,MZZYYZ
2020-07-14,1.5,4.7,E,370,50,MZZZZZ
2020-07-15,1.6,4.3,E,470,50,MZZZZZ
2020-07-16,1.8,7.1,WSW,300,0,MZZZZZ
2020-07-17,1.7,7.4,ENE,380,50,MZZZZZ
2020-07-18,1.1,5.0,E,300,110,MZYYYZ
2020-07-19,1.9,6.1,E,370,40,MZZZZZ
2020-07-20,2.1,6.3,ENE,390,30,MZYZZZ
2020-07-21,1.9,7.5,WSW,340,0,MZZZZZ
2020-07-22,2.2,10.7,E,370,10,MZZZZZ
2020-07-23,1.8,7.8,WSW,350,30,MZZZZZ
2020-07-24,3.0,11.8,SW,440,0,MZZZZZ
2020-07-25,1.9,6.9,E,310,20,MZZZZZ
2020-07-26,2.0,9.3,E,390,0,MZZZZZ
2020-07-27,1.7,5.8,ENE,340,50,MZZZZZ
2020-07-28,1.6,9.6,ESE,320,30,MZZZZZ
2020-07-29,1.7,6.0,E,310,20,MZZZZZ
2020-07-30,2.1,6.0,ENE,490,10,MZZZZZ
2020-07-31,2.2,5.2,ENE,370,0,MZYZZZ
2020-08-01,2.2,12.3,E,390,20,MZYZZZ
2020-08-02,1.6,7.0,WSW,270,20,MZZZZZ
2020-08-03,3.5,14.1,SW,480,0,MZZZZZ
2020-08-04,3.6,11.9,SW,630,0,MZZZZZ
2020-08-05,2.0,5.2,ENE,600,10,MZYZZZ
2020-08-06,2.0,4.6,ENE,540,20,MZYZZZ
2020-08-07,1.9,4.6,ENE,400,0,MZYZZZ
2020-08-08,2.0,6.6,ENE,450,20,MZZZZZ
2020-08-09,2.1,7.1,ENE,430,30,MZZZZZ
2020-08-10,1.5,7.7,E,300,0,MZYZZZ
2020-08-11,1.8,6.4,E,390,10,MZYZZZ
2020-08-12,1.6,7.5,ENE,370,30,MZYZZZ
2020-08-13,1.8,10.5,E,270,30,MZZZZZ
2020-08-14,1.9,6.5,E,320,40,MZZZZZ
2020-08-15,2.1,5.9,ENE,550,20,MZZZZZ
2020-08-16,1.9,12.6,E,420,40,MZZZZZ
2020-08-17,1.9,5.1,E,310,40,MZZZZZ
2020-08-18,2.1,8.1,WSW,300,0,MZZZZZ
2020-08-19,1.9,6.4,WSW,350,80,MZZYYZ
2020-08-20,1.6,7.9,ENE,350,30,MZZZZZ
2020-08-21,1.8,5.5,ENE,370,40,MZZZZZ
2020-08-22,2.3,9.9,E,360,0,MZZZZZ
2020-08-23,2.0,7.8,ENE,480,10,MZZZZZ
2020-08-24,1.7,7.0,ENE,280,30,MZZZZZ
2020-08-25,1.8,5.8,ENE,360,10,MZZZZZ
2020-08-26,3.0,10.9,WSW,460,0,MZZZZZ
2020-08-27,1.8,7.8,WSW,250,10,MYYYYY
2020-08-28,2.0,11.1,SSE,260,10,MZZZZZ
2020-08-29,1.9,9.3,ESE,390,30,MZZZZZ
2020-08-30,3.3,12.7,SW,430,0,MZZZZZ
2020-08-31,1.5,7.9,ENE,250,40,MZZZZZ
2020-09-01,1.7,6.9,ENE,530,40,MZZZZZ
2020-09-02,1.4,5.2,ENE,380,160,MZZYYZ
2020-09-03,1.7,4.4,ENE,410,50,MZZZZZ
2020-09-04,1.8,4.2,ENE,630,10,MZZZZZ
2020-09-05,2.1,7.3,ENE,430,0,MZZZZZ
2020-09-06,1.8,8.5,SW,250,60,MZZZZZ
2020-09-07,1.5,6.6,ENE,320,20,MZZZZZ
2020-09-08,1.9,6.3,ENE,370,60,MZZZZZ
2020-09-09,1.5,3.7,ENE,410,20,MZZZZZ
2020-09-10,1.7,6.7,ENE,430,80,MZZYYZ
2020-09-11,1.4,9.9,ENE,350,100,MZZYYZ
2020-09-12,1.9,4.7,ENE,540,0,MZZZZZ
2020-09-13,1.8,7.5,ENE,450,20,MZZZZZ
2020-09-14,1.7,7.9,E,430,20,MZZZZZ
2020-09-15,2.2,6.7,ENE,580,20,MZZZZZ
2020-09-16,2.3,6.2,ENE,720,0,MZZZZZ
2020-09-17,2.1,6.5,ENE,630,0,MZZZZZ
2020-09-18,1.3,4.5,E,340,50,MZZZZZ
2020-09-19,0.9,6.9,SW,190,150,MZZYYZ
2020-09-20,1.1,6.2,E,360,80,MZZYYZ
2020-09-21,0.9,3.8,E,280,190,MZZYYZ
2020-09-22,1.0,6.9,E,280,180,MZZYYZ
2020-09-23,1.5,6.3,E,260,30,MZZZZZ
2020-09-24,2.1,11.5,SSW,220,40,MZZZZZ
2020-09-25,5.1,17.9,WSW,640,0,MZZZZZ
2020-09-26,4.1,17.8,WSW,580,0,MZZYYZ
2020-09-27,1.4,5.4,ENE,430,110,MZZYYZ
2020-09-28,2.6,10.9,SW,370,10,MZZZZZ
2020-09-29,1.5,6.1,ENE,380,40,MZZZZZ
2020-09-30,1.4,3.9,ENE,470,40,MZZZZZ
2020-10-01,1.2,5.8,E,230,110,MZZYYZ
2020-10-02,2.6,9.5,E,660,40,MZZZZZ
2020-10-03,2.5,12.9,SSW,340,20,MZZZZZ
2020-10-04,1.6,10.8,SW,330,50,MZZZZZ
2020-10-05,2.6,9.1,SW,400,0,MZZZZZ
2020-10-06,2.5,10.0,SW,460,0,MZZZZZ
2020-10-07,3.1,13.1,WSW,400,0,MZZZZZ
2020-10-08,1.8,7.9,ESE,230,0,MZZZZZ
2020-10-09,1.3,6.8,NE,210,80,MZZYYZ
2020-10-10,2.6,10.9,SW,260,0,MZZZZZ
2020-10-11,2.9,11.1,SSW,310,0,MZZZZZ
2020-10-12,1.9,10.0,ENE,380,0,MZZYYZ
2020-10-13,1.2,5.8,E,430,80,MZZYYZ
2020-10-14,1.0,4.3,,,80,MYZ00Y
2020-10-15,0.9,3.8,ESE,250,20,MYZYYY
2020-10-16,1.2,4.5,ENE,460,100,MZZYYZ
2020-10-17,1.9,4.5,ENE,540,30,MZYZZZ
2020-10-18,1.4,4.1,ENE,450,50,MZZZZZ
2020-10-19,1.2,4.6,ENE,390,140,MYZYYY
2020-10-20,0.9,4.4,E,330,110,MZZYYZ
2020-10-21,0.9,3.5,E,360,40,MZZZZZ
2020-10-22,0.5,4.5,E,270,230,MZZYYZ
2020-10-23,1.0,7.2,ENE,270,230,MZZYYZ
2020-10-24,2.1,5.8,ENE,530,20,MZZZZZ
2020-10-25,1.4,4.2,ENE,430,50,MZZZZZ
2020-10-26,2.0,12.6,SSW,300,140,MZZYYZ
2020-10-27,2.8,13.2,SW,460,0,MZZZZZ
2020-10-28,3.4,13.3,SW,550,0,MZZZZZ
2020-10-29,4.8,15.9,SW,720,10,MZZZZZ
2020-10-30,2.1,6.3,ENE,400,0,MZZZZZ
2020-10-31,2.6,6.7,ENE,410,0,MZYZZZ
2020-11-01,2.6,8.5,SW,260,0,MYYYYY
2020-11-02,1.4,4.9,ENE,350,10,MZZZZZ
2020-11-03,1.7,6.0,ESE,270,10,MZZZZZ
2020-11-04,0.7,4.1,E,290,310,MZZYYZ
2020-11-05,1.7,3.9,ENE,610,0,MZZZZZ
2020-11-06,1.6,5.7,E,600,20,MZYZZZ
2020-11-07,1.1,2.8,E,640,130,MYYYYY
2020-11-08,1.2,4.9,E,440,100,MZZYYZ
2020-11-09,1.8,3.7,ENE,700,10,MZYZZZ
2020-11-10,1.7,3.5,E,560,20,MZYZZZ
2020-11-11,1.8,4.1,ENE,580,0,MZYZZZ
2020-11-12,1.4,4.9,ENE,360,20,MZZZZZ
2020-11-13,1.3,5.5,ENE,240,40,MZZZZZ
2020-11-14,1.2,3.4,ENE,540,90,MYZYYY
2020-11-15,1.1,5.2,ENE,380,80,MZYYYZ
2020-11-16,3.1,11.5,SW,440,0,MZZZZZ
2020-11-17,1.3,4.0,ENE,480,10,MZYZZZ
2020-11-18,1.8,4.3,ENE,660,0,MZYZZZ
2020-11-19,5.0,16.5,SW,940,0,MZZZZZ
2020-11-20,1.8,12.6,ENE,340,40,MZZYYZ
2020-11-21,1.0,3.4,,,200,MZZ00Z
2020-11-22,1.5,4.9,ENE,740,30,MZZZZZ
2020-11-23,1.3,4.1,ENE,430,70,MZZZZZ
2020-11-24,0.8,3.2,E,450,70,MZYYYZ
2020-11-25,1.3,6.2,E,530,10,MZYZZZ
2020-11-26,1.4,3.1,E,710,10,MZZYYZ
2020-11-27,1.1,3.5,E,460,70,MZZYYZ
2020-11-28,,,,,,M00000
2020-11-29,1.9,5.5,ENE,670,40,MZZZZZ
2020-11-30,1.7,4.4,ENE,530,30,MZYZZZ
2020-12-01,,,,,,M00000
2020-12-02,,,,,,M00000
2020-12-03,,,,,,M00000
2020-12-04,,,,,,M00000
2020-12-05,,,,,,M00000
2020-12-06,1.4,7.5,ENE,460,10,MYZYYY
2020-12-07,,,,,,M00000
2020-12-08,1.1,6.3,,,100,MYZ00Y
2020-12-09,1.7,8.2,ENE,330,10,MZZYYZ
2020-12-10,2.0,5.5,ENE,800,80,MZYYYZ
2020-12-11,,,,,,M00000
2020-12-12,1.8,9.3,SW,270,0,MYZYYY
2020-12-13,1.7,7.4,E,320,10,MZZYYZ
2020-12-14,0.8,3.3,NE,310,220,MZZYYZ
2020-12-15,,,,,,M00000
2020-12-16,,,,,,M00000
2020-12-17,1.9,5.4,NE,340,30,MZZZZZ
2020-12-18,1.1,4.7,E,420,50,MYZYYY
2020-12-19,,,,,,M00000
2020-12-20,,,,,,M00000
2020-12-21,1.8,8.3,NE,250,0,MZZZZZ
2020-12-22,2.9,10.0,SW,420,0,MZZZZZ
2020-12-23,1.8,7.2,S,210,0,MZZZZZ
2020-12-24,3.7,10.8,SW,670,0,MYZYYY
2020-12-25,3.8,12.4,SW,630,0,MZZYYZ
2020-12-26,1.8,4.2,ENE,700,60,MYZYYY
2020-12-27,1.3,7.1,ENE,290,50,MYZYYY
2020-12-28,,,,,,M00000
2020-12-29,2.3,8.2,SSW,420,0,MZZYYZ
2020-12-30,1.7,6.7,ENE,540,20,MZZYYZ
2020-12-31,1.3,6.8,,,120,MYZ00Y
2021-01-01,,,,,,M00000
2021-01-02,,,,,,M00000
2021-01-03,,,,,,M00000
2021-01-04,,,,,,M00000
2021-01-05,,,,,,M00000
2021-01-06,1.6,4.9,E,440,20,MZ0YYZ
2021-01-07,1.8,5.0,ENE,570,110,MZ0YYZ
2021-01-08,1.8,5.6,ENE,570,30,MZ0YYZ
2021-01-09,0.6,3.7,E,380,350,MZ0YYZ
2021-01-10,1.6,5.9,ENE,440,110,MZ0YYZ
2021-01-11,2.2,6.2,ENE,860,30,MZ0YYZ
2021-01-12,3.3,20.5,SW,330,20,MZ0YYZ
2021-01-13,3.9,18.8,WSW,520,0,MZ0ZZZ
2021-01-14,4.5,19.0,WSW,550,0,MZ0ZZZ
2021-01-15,2.4,10.0,SW,400,0,MZ0YYZ
2021-01-16,2.3,12.6,SW,290,10,MZ0YYZ
2021-01-17,3.5,16.2,WSW,500,0,MZ0YYZ
2021-01-18,1.6,7.3,E,310,40,MY*YYY
2021-01-19,1.5,6.1,ESE,220,10,MZ0YYZ
2021-01-20,,,,,,M00000
2021-01-21,,10.7,,,,M00000
2021-01-22,,16.0,,,,M00000
2021-01-23,5.3,16.7,SW,1000,0,MZ0YYZ
2021-01-24,2.9,10.5,SW,470,10,MZ0YYZ
2021-01-25,4.0,13.3,WSW,490,0,MZ0YYZ
2021-01-26,2.6,12.8,ENE,280,0,MZ0YYZ
2021-01-27,3.1,12.3,WSW,500,0,MZ0YYZ
2021-01-28,3.9,17.5,W,610,0,MZ0ZZZ
2021-01-29,4.6,15.8,WSW,600,0,MZ0YYZ
2021-01-30,,,,,,M00000
2021-01-31,1.5,6.7,ENE,270,40,MZ0ZZZ
2021-02-01,,,,,,M00000
2021-02-02,3.8,11.3,SW,720,0,MZ0ZZZ
2021-02-03,2.9,10.3,SW,500,10,MY*YYY
2021-02-04,1.4,8.2,SSW,220,170,MY*YYY
2021-02-05,,,,,,M00000
2021-02-06,,,,,,M00000
2021-02-07,,,,,,M00000
2021-02-08,3.1,11.7,SW,500,20,MZ0YYZ
2021-02-09,2.0,8.1,WSW,260,0,MY*YYY
2021-02-10,,14.9,,,,M00000
2021-02-11,4.3,16.0,WSW,580,190,MZ0YYZ
2021-02-12,,,,,,M00000
2021-02-13,,,,,,M00000
2021-02-14,1.1,6.2,E,410,40,MY*YYY
2021-02-15,1.4,7.8,E,200,20,MZ0YYZ
2021-02-16,2.7,13.7,SW,530,0,MZ0ZZZ
2021-02-17,2.6,10.5,SW,280,20,MZ0ZZZ
2021-02-18,1.1,4.7,ENE,280,130,MZ0YYZ
2021-02-19,,,,,,M00000
2021-02-20,1.1,4.9,ESE,310,120,MY*YYY
2021-02-21,1.4,7.9,E,260,0,MY*YYY
2021-02-22,,,,,,M00000
2021-02-23,1.6,4.1,ENE,450,90,MZ0YYZ
2021-02-24,1.8,5.2,ENE,520,50,MZ0ZZZ
2021-02-25,1.8,4.1,E,740,50,MZ0ZZZ
2021-02-26,2.1,6.1,E,320,10,MZ0ZZZ
2021-02-27,1.9,8.2,ENE,460,0,MZ0ZZZ
2021-02-28,1.6,9.3,ENE,340,30,MY*YYY
2021-03-01,1.5,4.1,E,450,30,MZ0YYZ
2021-03-02,1.5,4.8,ENE,470,110,MZ0YYZ
2021-03-03,1.2,3.9,ENE,700,130,MZ0YYZ
2021-03-04,1.5,8.9,ENE,270,40,MZ0ZZZ
2021-03-05,1.7,7.4,SW,240,40,MZ0YYZ
2021-03-06,,,,,,M00000
2021-03-07,,,,,,M00000
2021-03-08,1.2,5.2,E,320,80,MY*YYY
2021-03-09,,,,,,M00000
2021-03-10,2.3,8.8,SW,310,0,MZ0ZZZ
2021-03-11,2.6,13.0,SW,430,30,MZ0ZZZ
2021-03-12,4.0,14.2,SW,520,0,MZ0YYZ
2021-03-13,4.1,12.0,SW,450,0,MZ0YYZ
2021-03-14,4.0,16.2,WSW,670,0,MZ0YYZ
2021-03-15,3.2,12.8,W,520,0,MZ0YYZ
2021-03-16,4.2,13.2,SW,530,0,MZ0YYZ
2021-03-17,2.4,11.8,WSW,420,40,MZ0YYZ
2021-03-18,1.5,7.2,ENE,250,40,MY*YYY
2021-03-19,,,,,,M00000
2021-03-20,1.9,5.8,ENE,660,60,MZ0YYZ
2021-03-21,1.3,8.8,ENE,310,30,MZ0YYZ
2021-03-22,1.5,5.0,ENE,330,10,MZ0YYZ
2021-03-23,1.2,4.5,E,310,80,MZ0YYZ
2021-03-24,2.0,5.2,ENE,570,0,MZ0ZZZ
2021-03-25,2.1,5.1,E,480,0,MZ0ZZZ
2021-03-26,1.6,5.7,ENE,410,160,MZ0YYZ
2021-03-27,1.9,6.9,E,250,0,MY*YYY
2021-03-28,1.6,4.5,ENE,410,20,MZ0ZZZ
2021-03-29,2.3,6.5,ENE,750,30,MZ0ZZZ
2021-03-30,2.1,6.1,ENE,850,10,MZ0ZZZ
2021-03-31,1.9,6.2,ENE,550,20,MZ0ZZZ
2021-04-01,2.1,6.6,ENE,660,10,MZ0ZZZ
2021-04-02,2.4,8.6,ENE,430,0,MZ0ZZZ
2021-04-03,2.2,9.0,ENE,490,50,MZ0ZZZ
2021-04-04,0.9,6.6,WSW,410,40,MY*YYY
2021-04-05,3.5,16.4,W,510,10,MY*YYY
2021-04-06,5.2,19.0,SW,750,0,MZ0YYZ
2021-04-07,2.9,10.4,WSW,530,0,MZ0YYZ
2021-04-08,1.6,8.2,WSW,380,130,MZ0YYZ
2021-04-09,,,,,,M00000
2021-04-10,,,,,,M00000
2021-04-11,,,,,,M00000
2021-04-12,,,,,,M00000
2021-04-13,1.9,8.3,WSW,200,20,MZ0YYZ
2021-04-14,1.6,7.8,ENE,320,10,MY*YYY
2021-04-15,,,,,,M00000
2021-04-16,,,,,,M00000
2021-04-17,1.5,7.2,ENE,630,0,MZ0YYZ
2021-04-18,,,,,,M00000
2021-04-19,1.7,7.7,ENE,360,30,MY*YYY
2021-04-20,1.5,6.6,ENE,400,40,MY*YYY
2021-04-21,,,,,,M00000
2021-04-22,1.4,7.1,E,460,30,MY*YYY
2021-04-23,2.0,8.3,ENE,700,20,MZ0ZZZ
2021-04-24,1.9,6.6,ENE,560,50,MZ0ZZZ
2021-04-25,1.5,5.9,E,380,80,MZ0YYZ
2021-04-26,,,,,,M00000
2021-04-27,,,,,,M00000
2021-04-28,0.6,4.7,WSW,460,390,MZ0YYZ
2021-04-29,0.9,5.0,WSW,160,260,MZ0YYZ
2021-04-30,1.3,5.0,WSW,300,80,MZ0YYZ
2021-05-01,1.6,11.6,SSW,270,70,MZ0ZZZ
2021-05-02,4.5,12.8,SW,780,0,MZ0ZZZ
2021-05-03,1.8,7.1,ENE,320,30,MZ0ZZZ
2021-05-04,2.0,9.2,WSW,330,10,MZ0ZZZ
2021-05-05,4.1,14.4,SW,510,0,MZ0ZZZ
2021-05-06,3.5,15.8,SW,550,0,MZ0ZZZ
2021-05-07,3.8,13.2,SW,350,0,MZ0ZZZ
2021-05-08,1.1,5.0,WSW,360,120,MZ0YYZ
2021-05-09,1.4,10.2,E,220,10,MZ0ZZZ
2021-05-10,1.9,9.7,E,500,10,MZ0ZZZ
2021-05-11,2.7,11.5,SW,420,50,MZ0ZZZ
2021-05-12,2.3,11.0,SW,290,30,MZ0ZZZ
2021-05-13,3.5,10.7,WSW,470,0,MZ0ZZZ
2021-05-14,2.4,9.7,SW,330,30,MZ0ZZZ
2021-05-15,2.1,8.5,W,250,20,MZ0ZZZ
2021-05-16,3.0,9.8,SW,620,0,MZ0ZZZ
2021-05-17,4.3,14.1,W,650,0,MZ0ZZZ
2021-05-18,3.2,10.2,SW,480,0,MZ0ZZZ
2021-05-19,3.7,12.4,WSW,450,0,MZ0ZZZ
2021-05-20,1.7,7.6,WSW,250,20,MZ0ZZZ
2021-05-21,1.4,7.5,WSW,180,50,MZ0ZZZ
2021-05-22,2.2,11.6,S,290,0,MZ0ZZZ
2021-05-23,2.4,9.6,WSW,340,10,MZ0ZZZ
2021-05-24,1.7,10.5,WSW,340,80,MZ0YYZ
2021-05-25,3.7,12.7,WSW,670,0,MZ0ZZZ
2021-05-26,1.6,5.2,ENE,340,10,MZ0ZZZ
2021-05-27,2.8,10.7,WSW,320,0,MZ0ZZZ
2021-05-28,1.5,5.5,WSW,420,130,MZ0YYZ
2021-05-29,1.6,5.6,WSW,370,20,MZ0ZZZ
2021-05-30,1.0,4.8,WSW,410,210,MZ0YYZ
2021-05-31,1.1,4.5,WSW,450,170,MZ0YYZ
2021-06-01,1.4,8.5,E,280,70,MY*YYY
2021-06-02,1.1,6.2,SW,170,220,MY*YYY
2021-06-03,1.3,6.9,E,370,160,MZ0YYZ
2021-06-04,1.5,7.4,E,510,20,MZ0ZZZ
2021-06-05,1.4,6.6,ENE,200,90,MZ0YYZ
2021-06-06,1.4,6.0,ENE,350,100,MZ0YYZ
2021-06-07,1.3,6.9,ENE,370,80,MZ0YYZ
2021-06-08,0.9,5.8,WSW,260,320,MY*YYY
2021-06-09,1.9,5.9,ENE,530,10,MZ0ZZZ
2021-06-10,1.7,6.9,ENE,480,40,MZ0ZZZ
2021-06-11,1.8,7.5,ENE,500,60,MZ0ZZZ
2021-06-12,2.1,7.4,ENE,330,10,MZ0ZZZ
2021-06-13,1.7,4.4,ENE,430,50,MZ0ZZZ
2021-06-14,1.8,4.9,ENE,510,60,MZ0ZZZ
2021-06-15,1.3,4.7,WSW,390,80,MZ0YYZ
2021-06-16,1.4,6.7,ENE,370,90,MZ0YYZ
2021-06-17,1.4,8.5,E,300,40,MZ0ZZZ
2021-06-18,1.3,8.3,E,210,60,MZ0ZZZ
2021-06-19,1.7,9.5,WSW,290,80,MZ0YYZ
2021-06-20,1.3,11.9,WSW,250,30,MZ0ZZZ
2021-06-21,1.8,7.6,ENE,340,30,MZ0ZZZ
2021-06-22,1.5,6.4,E,290,50,MZ0ZZZ
2021-06-23,1.9,9.7,E,450,10,MZ0ZZZ
2021-06-24,1.8,8.1,E,300,20,MZ0ZZZ
2021-06-25,1.7,7.0,ENE,280,20,MZ0ZZZ
2021-06-26,1.7,8.9,E,350,40,MZ0ZZZ
2021-06-27,1.5,4.0,E,340,20,MY*YYY
2021-06-28,1.7,8.4,E,530,60,MZ0ZZZ
2021-06-29,2.3,10.0,SW,450,20,MZ0ZZZ
2021-06-30,4.0,11.2,SW,670,0,MZ0ZZZ
2021-07-01,3.1,10.6,SW,470,10,MZ0ZZZ
2021-07-02,1.6,6.9,WSW,250,20,MZ0ZZZ
2021-07-03,1.4,6.8,WSW,310,70,MY*YYY
2021-07-04,2.6,17.8,WSW,310,50,MZ0ZZZ
2021-07-05,1.9,9.2,SW,230,30,MZ0ZZZ
2021-07-06,1.3,4.6,E,430,50,MZ0ZZZ
2021-07-07,1.4,6.1,E,310,30,MZ0ZZZ
2021-07-08,3.1,12.5,SW,540,10,MZ0ZZZ
2021-07-09,1.9,7.3,WSW,250,10,MZ0ZZZ
2021-07-10,2.1,9.3,ENE,370,20,MZ0ZZZ
2021-07-11,1.6,7.8,WSW,310,50,MZ0ZZZ
2021-07-12,1.5,16.9,SW,270,0,MZ0ZZZ
2021-07-13,1.7,14.0,WSW,240,40,MZ0ZZZ
2021-07-14,2.9,10.8,SW,570,0,MZ0ZZZ
2021-07-15,3.0,10.7,SW,620,0,MZ0ZZZ
2021-07-16,1.4,5.3,ENE,320,140,MZ0YYZ
2021-07-17,1.9,6.9,ENE,650,30,MZ0ZZZ
2021-07-18,1.8,6.7,ENE,480,40,MZ0ZZZ
2021-07-19,2.1,9.4,E,380,160,MZ0YYZ
2021-07-20,1.9,5.9,ENE,450,130,MZ0YYZ
2021-07-21,2.0,7.2,E,480,60,MZ0ZZZ
2021-07-22,2.1,7.0,ENE,420,70,MZ0ZZZ
2021-07-23,1.7,7.1,WSW,320,50,MZ0ZZZ
2021-07-24,1.3,11.2,E,410,70,MZ0ZZZ
2021-07-25,1.3,7.2,WSW,290,120,MZ0YYZ
2021-07-26,1.4,4.5,E,360,50,MZ0ZZZ
2021-07-27,1.2,4.7,WSW,340,260,MZ0YYZ
2021-07-28,2.1,8.9,SW,270,10,MZ0ZZZ
2021-07-29,1.5,5.2,WSW,290,80,MZ0YYZ
2021-07-30,1.9,10.5,ESE,220,0,MZ0ZZZ
2021-07-31,1.8,10.5,ESE,260,60,MZ0ZZZ
2021-08-01,3.1,10.0,SW,410,0,MZ0ZZZ
2021-08-02,1.4,7.5,ENE,350,90,MZ0YYZ
2021-08-03,1.6,6.4,SW,230,20,MZ0ZZZ
2021-08-04,2.0,11.5,SW,430,150,MZ0YYZ
2021-08-05,3.2,10.7,SW,590,0,MZ0ZZZ
2021-08-06,2.5,8.7,SW,550,30,MZ0ZZZ
2021-08-07,1.5,8.0,ENE,280,60,MZ0ZZZ
2021-08-08,2.6,9.0,SE,350,0,MZ0ZZZ
